time,tweet,label
2024/11/3 12:16,有意思，现在回头看姜萍老师王闰秋之前的采访，他还是知道这个骗局迟早会被揭穿的，所以提前给大家打预防针，顺便给自己铺后路，结果没想到后路没有成，以这么不体面又血淋淋的方式被终结了……是不是存在一种可能，他俩一开始只是为了图点初赛名次，结果阿里把他们推向了大众，紧接着各方下场，摊子一发不可收拾，他门也没料到，小谎被滚成了弥天大谎，骑虎难下，加上更大利益的诱惑，豁出去了赌一把……因为看他这个采访，他比她徒弟紧张多了，看出了战战兢兢，哈哈哈哈哈哈……  #王某某为姜某竞赛提供帮助被处分##王某某预赛时违规对学生提供帮助#http://t.cn/A6nXreZB,0
2024/11/17 7:56,呵呵不会参与任何一场猎巫行动，姜萍、麦琳、叶柯、谭竹、晚晚等等人做的事算什么？伤害已经很轻微了好吧，对比顺直男出轨家暴社会报复恐怖袭击发动战争的行为，她们的危害可以说是非常小了，结果被人骂成这样，[允悲]爱丁堡的世界我不懂。 ,0
2024/10/2 15:40,现在还能看到有人提姜萍，看来她参加一次比赛竟然成为某些人一辈子过不去的坎，真可悲 ,0
2024/10/23 18:50,其实它们也挺可怜的，它们本身就是笑料的存在， 到处丢人现眼，当时姜萍被阿里造假出来 它们那个激动，真以为它们那群脑残能变天才。 一次次这么弱智，也不成人。  它们以为那个塌鼻梁大佬，农村出来的，口口声声兄弟啊 就真把它们当阶级兄弟了  没放到，大佬的阶级跟他们完全不是一个层面  大佬一切为了生意 为了生意 可以迎合一切。  它们立刻懵逼了，整个狗急跳墙，对着一个道具女开 火。 说白了 这个女人 也不过是完成工作而已,0
2024/11/3 11:48,#阿里巴巴全球数学竞赛获奖名单公布# 之前那么一大出戏不可能姜萍一个人能实现吧……世界果然是一个很大的草台班子 #舆论不能捧杀完就棒杀# ,0
2024/11/3 13:30,老师给姜萍提供帮助？说个作弊这么难？[怒]  这种事情都要照顾某些群体情绪？当初数学家袁新意教授稍微一质疑就被网暴、就被打拳… 女性、中专、天才……Buff 叠满 就没人敢碰？  我知道，这土地需要给青年女性树立一个榜样，需要给不那么智慧的女性一点希望…  如果真的姜萍是天才，我相信99.999%的男性比拳师更开心。 可是科学是谨慎的，这是数学，你可以把三流包装成二流，但是你不能把不入流、不入门包装成一流。 这是你想包装就能包装出来的？ 如果这都能包装，下一步初中女生就该发明光刻机了。  #姜某数学竞赛系老师提供帮助#,0
2024/11/7 16:10,姜萍事件不议，不过豺骏猫的投在梅西哥哥变成犹西哥哥的时候还支持它，就基本上坏掉了 ,0
2024/11/22 11:40,春天爱高彦，夏天爱胖猫，秋天爱付航，冬天爱李行亮，全年爱男人 春天恨谭竹，夏天恨姜萍，秋天恨叶珂，冬天恨麦琳，全年恨杨笠 有点太好笑了姐子们?? ,0
2024/11/3 11:47,#姜萍采访#虽然姜萍可能是被动卷入这场风波，但她后来的表现显示她并没有意识到自己的错误，既然接受了帮助，就应该承认错误。 ,0
2024/11/3 14:15,姜萍的遭遇可以说是一个悲剧，她来自农村，完全靠自学数学成才，网上一些畜牲，特别是教培机构的嘴替，自然不能容忍这种人物的存在，对她极尽污蔑抹黑之能事，但是我们这个社会却没有能力保护她  #姜萍数学竞赛系老师提供帮助# ,0
2024/11/3 12:03,#姜某数学竞赛系老师提供帮助#        沉淀了几个月的姜萍事件终于迎来大结局了[哆啦A梦害怕]不出意外没有意外！#姜某初赛成绩违反规则# 达摩院公告坐实了师徒二人作弊[衰]        看来数学天才之路不像修仙之路随便吃颗大还丹就能飞升[笑cry]阿里全球数学竞赛决赛获奖的无外乎全是重点名校学子，中专生弯了一辈子的腰，彻底断了！,0
2024/11/3 11:10,#姜萍数学竞赛系老师提供帮助##姜萍初赛成绩违反规则#合着从头到尾这小姑娘被老师安排着演了一场大戏吗[傻眼]。。。？ ,0
2024/11/3 10:15,#阿里全球数赛发布情况说明#【阿里巴巴全球数学竞赛组委会发布2024阿里巴巴全球数学竞赛有关情况说明】#姜萍违反了预选赛规则#阿里巴巴全球数学竞赛组委会发布2024阿里巴巴全球数学竞赛有关情况说明。阿里巴巴全球数学竞赛获奖名单已正式发布，共有86名选手获奖，其中金奖5名，银奖10名，铜奖20名，优秀奖51名。我们对各位获奖选手表示祝贺，并衷心感谢大家对本届竞赛的关注和支持。在本届竞赛中，江苏省涟水中等专业学校教师王某某和其指导的学生入围决赛，引发社会关注。根据决赛阅卷结果，二人未获奖。据调查了解，王某某在预选赛中对其指导的学生提供帮助，违反了预选赛关于“禁止与他人讨论”的规则。这也暴露出竞赛赛制不够完善、管理不够严谨等问题。对此，我们表示诚挚的歉意！阿里巴巴全球数学竞赛作为一项旨在为数学爱好者提供交流平台的民间赛事，组委会将认真听取各方的批评和建议，吸取教训，优化规则，让竞赛活动更加规范。欢迎社会各界继续关心、支持和监督。,0
2024/11/3 11:02,姜萍所在中专通报事件处理情况，因参与造假，老师王闰秋被诫勉谈话处理！ ,0
2024/11/3 22:59,当初我看才初赛就大张旗鼓宣传，就在想媒体挺恶心，闻“中专”“女生”而动，让一个普通人突然被全网关注，后面的比赛还能维持正常心态吗。如果结果不符合网友心理预期，就会招来反噬。但凡王闰秋希望姜萍安心比赛，都会谢绝采访，等mvp结算画面再说，可见他早就知道姜萍决赛没戏，只想乘东风搏出位，跟苍蝇媒体双向奔赴。央视也翻车了让整件事更滑稽，当初很多半信半疑的人都是看在央媒背书的份上选择相信，宣传口都说职业教育好，可你看领导孩子考不上普高是出国还是读中专。,0
2024/11/3 10:32,【#涟水中专发布情况通报#】#姜萍数学竞赛系老师提供帮助#江苏省涟水中等专业学校发布情况通报：据调查了解，在 2024 阿里巴巴全球数学竞赛预选赛中，我校教师王某某对指导的学生提供帮助，违反了预选赛关于“禁止与他人讨论”的规则。  经研究，我校给予王某某诫勉谈话处理，取消本年度评先评优资格。我校将进一步加强师德师风和校风学风建设，教育引导师生树立正确的价值观和成才观，鼓励师生踏实上进。同时，恳请广大公众对未成年人给予更多包容和爱护。↓,0
2024/11/11 20:46,#中华女性魅力时刻# #看见她力量# 杨杨得意！笠笠在目！#姜萍作弊##杨笠# #垃圾# ??  http://t.cn/A6nQ2Jee ,0
2024/11/14 22:22,姜萍事件让我一时陷入了沉思，她真的作弊了吗？至今没见到任何切实的证据，那其他参赛人有没有作弊的嫌凝，假如其他人和她有类似的情况进行答题，为什么竟针对她一个人？是不是这种事情对她来说压根就不存在，就是一个切切实实‘莫须有’？她根本就没有作弊。她的错而是在一个真实的世界里却遇上了一个虚伪的圈子呢！她只是个不适者。,0
2024/11/9 23:22,#姜萍事件通报# 她明明那么普通，可又那么自信，在镜头前侃侃而谈，享受着不属于自己的荣光 ,0
2024/11/17 12:57,#李庚希回应金鸡影后# 资源咖[吐][拜拜]，比姜萍还水，姜萍演的都比她好[允悲] ,0
2024/11/3 11:22,姜萍事件最后翻车了…造神的失败迎来的是一场意识形态冲突的狂欢，姜萍当时也是许多女权博主支持的对象，这一翻车也是令人唏嘘。 这年代竟然还搞作弊造神，也是思虑太简单了一点…  #姜某数学竞赛系老师提供帮助# ,0
2024/11/11 8:27,姜萍在阿里达摩院的数学国际竞赛初赛中获得佳绩，一时间引发轰动，旋即也招来质疑，两种态度相互对立，互不相让。姜萍参加复试，被认为是真相大白之时，哪想到阿里捂紧了真相，让这个事情在猜测中逐渐冷却。但如果姜萍的复试成绩一直不公开，那会是对阿里最大的嘲讽。所以，姜萍复试成绩还是公布了，同时还发布了一个声明：姜萍老师王闰秋违反竞赛规则，跟自己的学生讨论考题。意思是，姜萍初赛成绩不真实，错在她和老师。资本予取予夺不择手段的本性暴露无遗。他们既是无比聪明或狡猾，又是那么的野蛮并愚蠢。,0
2024/11/3 17:21,【梅新育：姜萍造假事件水落石出之际回顾6月份评论】 这篇6月27日发出的博文貌似被屏蔽了，今天姜萍造假事件水落石出，重新贴出。  【“姜萍的初赛成绩极有可能不是她自己考出来的”——推荐分享著名数学家袁新意教授：《姜萍事件的疑点分析》】 姜萍事件舆论引爆至今，口水战炽烈，客观、理性、严密的分析很少见，袁新意教授今日（6月27日）凌晨3点21分在知乎自己账号上发出这篇分析文章，作者本身就是高水平专业数学家，此文写作又非常冷静、客观、理性、严谨，令我信服他的判断： “我个人认为，姜萍的初赛成绩极有可能不是她自己考出来的。” 同时，他向姜萍方面提出的证明其清白方案非常客观，而且给姜萍的条件也非常优待，我认为对姜萍而言已经不能更好了，既有严肃求真精神，又有爱才之心： “如果是姜萍有真才实学，而她想要证明自己的清白，那是非常容易的事情，因为数学的会与不会是非常容易判定的。姜萍只需要在网上直播讲解自己初赛的题目是怎么做的，并且回答网民的一些相关的问题，便可自证清白。如果他不喜欢采用这种不够严肃的方式，毕竟网上人杂意外多，那么她可以找3-4个知名的数学教授，组织一个正式的数学的面试，只需要半个小时就可以证明她的实力。数学界的大部分教授（包括我）都很会乐意参与这个面试，并且在确认姜萍的学识后在她的学业上帮助她。如果以上提议姜萍都觉得不合适，我将以个人的名义邀请姜萍来北京大学访问，和她讨论数学或者将来的职业发展，费用由我来承担。” 个人认为，袁教授这篇文章应该是这桩公案爆发至今最好的分析文章，应该也不会有超过这篇的文章了，推荐分享。 袁教授知乎原文链接： http://t.cn/A6QSFdM1； 强烈共鸣，推荐这段话： “……辩论逐渐转为口水战和人身攻击。更有一些缺乏道德底线的自媒体将此事凭空上升到了阶级歧视，性别歧视，学历歧视的高度，煽动了大众的情绪，骗取了大量的流量。这让我想起今日的美国不可挽回的社会撕裂，而这个撕裂主要源自某些有心人利用一切机会将各种问题上升到歧视的高度。我们中华民族是个智慧与友善的民族，我真不希望我们在这方面步美国的后尘。” 至迟从2010年末钱云会案起，包括723动车事故在内，我在一系列搅动整个舆论场的公共事务风波中发表了很多用事实、数据、逻辑说话而不是站队的文章，袁教授这篇文章的风格是我一直实践和追求的，也明白在舆情汹汹之时，坚持这样用事实、数据、逻辑说话有可能承受何等压力、攻击乃至风险，向袁教授致敬。 袁新意系北京大学北京国际数学研究中心教授，是一位杰出的数学家，以其在数论和算术几何领域的突破性工作而闻名。从知乎看到的袁新意教授简介如下： 袁新意，1981年出生，是北京大学数学“黄金一代”成员之一。2003年本科毕业于北京大学数学科学学院，2008年获得美国哥伦比亚大学数学博士学位。 袁新意的主要研究方向包括Arakelov几何、代数动力系统、自守形式、志村簇与L函数等。他是第一个获美国克雷研究所研究奖的华人，并在数论和算术几何领域取得了多项突破性成果。 袁新意在美国哥伦比亚大学获得博士学位后，曾在普林斯顿大学和美国加州大学伯克利分校担任助理教授和副教授。2020年，袁新意回到北京大学，任北京国际数学研究中心教授，并在相关领域的工作中继续取得重要进展。 袁新意获得了2022年“科学探索奖”，这是对他学术成就和社会贡献的高度认可。作为“北大数学黄金一代”的一员，袁新意对年轻数学家产生了深远的影响，鼓励他们勇于探索数学的“无人区”并取得突破性成就。 袁新意教授不仅在学术上取得了卓越成就，还通过他的教学和研究成果，对年轻一代的数学家产生了积极的影响，是中国乃至世界数学界的重要人物。  2024.6.27,0
2024/11/3 21:33,之前闹得沸沸扬扬的姜萍阿里巴巴全球数学竞赛事件终于有了结果，官方给的结论是，老师给他提供了帮助，违反禁止与他人讨论的规则，这也暴露了赛制不够完善、不够严谨的问题。但也有网友持其他观点，谁能保证每一个初赛的选手都是自己独立完成的？提供帮助不代表他给学生透露竞猜考试答案，师傅领进门，修行在个人。既然比再不严谨，那同理，其他参赛选手怎么证明没有作弊呢？不管怎样，数学不会骗人，会就是会，不会就是不会。 http://t.cn/A6namMkL,0
2024/11/4 15:00,【#姜萍初赛成绩违反规则#，还有诸多疑问待解】自从涟水中专学生姜萍在阿里巴巴全球数学竞赛初赛中获得第12名以来，她是不是造假取得这个排名的疑问始终强烈。11月3日，阿里达摩院公布了情况说明，称王某某在预选赛中对他指导的学生提供了帮助，违反了预选赛关于‘禁止与他人讨论’的规则”。  这份最新说明，让那些质疑姜萍的人觉得自己赢了。在他们看来，师生合伙作弊，证明了姜萍并不是什么数学天才，压根没那个智商。这些人现在可得意了，狠狠地嘲讽那些当初反对质疑的人。  但说实话，反对质疑的人，反对的是把所有矛头都指向姜萍。当初质疑者并没有给出确凿的证据，所谓姜萍把数学符号抄错了，当时也有专业人士从其他角度提供了合理辩护。反对质疑者的人，并非力挺姜萍是天才少女，而是在追求真相，呼吁竞赛主办方给出调查结果。  阿里达摩院的说明千呼万唤始出来，但还是含糊不清。姜萍在本次初赛违规中担任了什么角色，仍值得追问。比这更重要的问题是，在塑造所谓的数学天才时，阿里达摩院和其他参与叙事的机构及个人究竟起到了什么作用？  面对这些疑问，求真应该是各方的基本共识。与其嘲笑他人，沉溺于口水战，不如一起追问更多事实，要求公共部门释放更多的调查信息，哪怕是站在保护未成年人的角度，也该给大众提供一个相对清晰的事件经过。#姜萍# http://t.cn/A6no7ecC,0
2024/11/3 10:44,#姜萍#第一，王闰秋那个家伙把小姑娘害了。到现在都认为姜萍只是一个小姑娘，她没有那么大的心眼和胆量。她很可能被王闰秋通过话术给欺骗，然后配合造假。  第二，中专与阿里达摩院公关达成一致。措辞都一致。这种“挨骂不站直”的扭捏姿态，让人瞧不起。但最可恶的就是王闰秋这种人。#科学人医疗社会史##v光计划#,0
2024/11/4 7:55,姜萍很弱势。一个未成年中专女生，被阿里巴巴、老师、媒体的利益裹挟了。这里面，规则制定者阿里巴巴问题最大，却没有任何惩罚，这很值得思考。  #姜萍初赛成绩违反规则# ,0
2024/11/3 11:30,#姜萍数学竞赛系老师提供帮助#人家没想着制造舆论，是阿里在制造舆论吧，把一个小姑娘推倒舆论的风口，比赛得到铺天盖地的宣传，再怎么说这姑娘也已经很优秀了，没成为神就该被谴责吗？阿里这人血馒头吃的真恶心，毁了一个小姑娘，良心过得去吗？ ,0
2024/11/22 8:01,  春天恨谭竹 夏天恨姜萍 秋天恨杨笠 冬天恨麦琳的那批人生产的,0
2024/11/5 22:48,姜萍事件上，《新京报》的这篇报道和热搜话题主持令人无语。某些媒体的公信力，就是这样一点点失去的。#姜萍数学竞赛系老师提供帮助# ,0
2024/11/4 15:37,#姜萍被打假不等于网络暴力的胜利#揭批这些媒体！  说，彼时，舆论对此一片沸腾，多家央媒也报道了姜萍的逆袭事迹。  你们加起来，能力不如我？不知道是假的？  说，教育内卷之风。考试机器般。对冰冷现实的解构与反抗。反思现行应试教育体制对个体差异化的忽视。那些同样被主流筛选体制所不容。要真实呼应并守护好这种民间期待，还是要复归到教育体制改革与社会流通渠道的宏大议题上去。  你还在，攻击教育制度！  有没有人管？  没有！  X你X的！  http://t.cn/A6nowcOq,0
2024/11/4 10:10,第一张图：成绩是姜萍考出来的，不是你王润秋指导出来的，男老师别来沾边 第二张图：造假是王润秋造假的，不是姜萍造假的，姜萍是给男老师背锅了 不说男女也没人提男女，提男女才是春竹 ,0
2024/11/3 10:33,??拖了这么久，尘埃落定。 ??伤害了这么多“为中国出了这样一个数学天才而激动的人”。 ??就像图4袁新意教授之前说过的那样： ??“网上这两派的辩论非常激烈，或许因为没有最终的定论，辩论逐渐转为口水战和人身攻击。更有一些缺乏道德底线的自媒体将此事凭空上升到了阶级歧视，性别歧视，学历歧视的高度，煽动了大众的情绪，骗取了大量的流量。这让我想起今日的美国不可挽回的社会撕裂，而这个撕裂主要源自某些有心人利用一切机会将各种问题上升到歧视的高度。我们中华民族是个智慧与友善的民族，我真不希望我们在这方面步美国的后尘。” ??“数学研究者们喜欢清静，也需要清静才能潜心地做学问。我希望这件事情能够尽快水落石出，还大家一个公道，还数学界一个清白，还数学界一片净土。” ??我为我曾经在某个时刻选择相信过姜萍和她的老师而感到深深的遗憾。我相信还有更应该比我感到遗憾和抱歉的机构与人。 #姜萍母校发布情况通报##姜萍数学竞赛系老师提供帮助#,0
2024/11/3 10:38,这是最终结论了 姜萍初赛成绩违反规则 老师为了出名，帮助学生 姜萍确实不是数学天才 现在这哪里也不知道 #姜萍数学竞赛系老师提供帮助# ,0
2024/11/3 19:35,可怜的姜萍，王闰秋就这样欺负一个没读过书的中专妹，利用她年少无知的虚荣，诱导她以光明的未来，却不告诉她会面临怎样的后果 ,0
2024/11/3 11:09,说到最近公布的“姜萍事件”调查结果。首先，感到不奇怪。现在的大中小学各类科技竞赛啥的，很多不都是学生背后的后援团在竞赛嘛，都装作没看见？其次，现在学问造假的成本很低，收益却很大。而且知识界的“假冒伪劣”风气本来就愈演愈烈啊。名头唬人的“水货”多了去了，真要严肃打起假来，明堂之上又有多少真神？最后，当初不正是那些官方媒体参与炒作这个事件的嘛，热衷于一厢情愿地塑造“正能量”。说明，官方媒体变得越来越自媒体化，新闻专业主义成了笑话，都快剩下“只供娱乐”了。,0
2024/11/4 6:57,把一场巨大的闹剧，归结为“姜萍事件”，是一种“西班牙流感”式的逃避责任避重就轻行为，给不明真相的群众一种姜萍就是主谋干了件大坏事的感觉。  首先应该说明的是互联网实名制的重要性。越重要的活动，实名制的基础作用越明显。互联网考试，互联网数学竞赛，不实名就不具备基本的真实性和权威性。  同等重要的，是体现了高考和中考的普惠和有效。哪怕不是全面发展的优等生，那些数学满分，作文满分的偏才，依然是有机会被关注啊。正常人很难精准躲过中高考的筛选而跑到一个偏僻的学校里去找机会再发光发热。  然后就是在哪里找珍珠的问题，你能在烧烤摊吃到蒜蓉、粉丝、豆豉、辣椒……各种口味，但一定吃不出珍珠。如果有，那也是老板故意放进去，请好事大V来吃的。  最后提一提姜萍本人，很可怜，工具人。但是既然配合造假接受采访，这个错是跑不掉的。她还是做一个公开道歉比较好，道歉内容就是自己的年少无知和虚荣。大错不是她，她只要道歉，就是与错误和“坏人”做了切割。社会对严格意义上未成年的女孩能有什么坏心。她道歉的最佳时机是在达摩之前，其次是现在。当然她也可以选择不道歉，那就不得不像个老鼠一样躲着，越发可怜。  哦对了，另外就是那帮在达摩认怂前一直嘴硬的江湖门派，他们就不用道歉了。这帮人啊，不是不懂数学，就是不顾常识故意使坏，骗了一部分大众一时，又一时……[并不简单] #姜萍事件通报#,0
2024/11/13 15:15,??这个人用姜萍暗指本人??如果本人洗白了姜萍背后的大佬也会洗白，给本人造成不好影响，如果本人不洗白，这个人就会恶意在我身上造谣??疯狂打击本人??那该怎么办呢?? ,0
2024/11/19 12:45,#BLG与T1角逐TGA最佳电竞俱乐部#那肯定是blg啊，t1有faker，blg有faker接班人；t1只有1天世一上，blg有364天世一上；t1有鸡蛋ad老六冠军，blg有国产相公；t1有心态不好的中专生k姜萍，blg有赛前选表情包游刃有余的心态冠军欧恩！更重要的是比赛结束后t1对对手点头哈腰，而bin哥对对手昂首挺胸，谁更优秀不用我说了吧！,0
2024/11/3 12:58,#姜某数学竞赛系老师提供帮助# 我的态度：这个事情上最没有主动权的就是姜萍本人，她不过是棋盘上一枚棋子，结果现在操控棋盘的人美美隐身，姜萍承受所有攻讦和嘲讽，这是正确的吗？ 是谁想要造神？是谁想要炒作？是谁吃到了最大的流量？ 依然还是那个疑问。是姜萍能得到的“帮助”多，还是那些名校学子能得到的“帮助”多？如此粗糙的作弊手段都不能防止，整个大赛有什么权威性公平性可言？ 造神毁神，阿里和自媒体们都能得到一波疯狂的流量。甚至连那个老师都可以——他可是真的“帮助”出了一个“天才”。那姜萍呢？阿里把她炒上神坛的时候，甚至都没有先去做更多的调查和核实吗？,0
2024/11/3 11:15,#阿里巴巴就姜萍事件道歉# 有网友说我说的太尖锐了，也有点绝对了，人家都道歉了，你还要怎么样，那好了，整个事件闹到现在，把所有人当纱布，这个道歉可以接受并原谅他们吗？ #姜萍老师因提供指导违反规则# http://t.cn/A6nXRekF ,0
2024/11/10 11:47,这个对。他们错在这里。但这根本不能分担姜萍的任何责任。姜萍是姜萍团伙中主动实施诈骗的共犯，与王闰秋同责，毫无疑问。,0
2024/11/3 12:16,回顾姜萍整件事情极其魔幻。 本身是姜萍老师王闰秋抓住赛事漏洞的一次并不高明的作弊。 此后阿里达摩院和央媒不加任何验证，大肆报道。 发觉不对劲后，由于卷入了太多人，王闰秋想坦白都不行。 后续为了掩盖，甚至在微博打姜萍的名字都发不出来。 也算是足以载入整个中国新闻史的造假丑闻。 #姜某数学竞赛系老师提供帮助#,0
2024/11/9 11:30,作弊是不对的，我文中第一句话就说了，我从未给作弊这件事洗过，可是，当我和其他一些人表达了对整件事里“姜萍”所遭遇的一些同情，就会被恶言相向。 可想而知，姜萍本人经历了什么。 过去的夏天，她为自己作弊这件事付出的代价已经非常大了，据说已经退学了。 而主导这件事的王闰秋，阿里，还有互相争执从而将这个女孩子推上高峰的成年人都没有一个付出和姜萍等同的代价。 我是个城里出生的孩子，因为独生子女政策我享受到了很多红利，在我出门工作的时候我有机会去认识了一些从农村不发达地区来到大城市谋生的女性。 她们可能并不讨喜，但是她们为了生活是可以不顾一切的，这种“疯狂”作为一个大城市出生成长的人无法去理解，因为我们从来不知道如果不能挣钱养家，不能搏一个出路，这些女孩子奋力搏出的一点点裂缝出口将成为一生的幻影。 我说的这些，图里这个ip在北京能磕cp追星拿着高价手机的女生并不能理解，她不理解为什么我会同情一个农村女孩子，不能理解为什么她的朋友辱骂我的时候我不沉默而是反击。 她所理解的女权仅仅是“你不能骂女孩子” 浅薄，刻板，是我对她的印象，我是真的可怜她和她的朋友。 姜萍的事情，表面上是作弊，内里是对女性的围猎，作为一个女性，我会同情一切在这个男人主导的世界里奋不顾身拼一把的女人们。还是那句话，她们做错了，但是丢石头的时候，你扪心自问，你有资格丢这块石头吗！,0
2024/11/4 0:15,这曾经被禁言的博主在姜萍事件彻底真相大白后依然混淆视听，胡搅蛮缠，亵渎数学。没有人能管管吗？#姜某数学竞赛系老师提供帮助# http://t.cn/A6nSzeV7 ,0
2024/11/21 1:45, 回复@AmyBlueKWF:李所说的做音乐，明显是指做一件很开心的事想和麦一起做，而不是单纯指工作。但麦是你的爱好我不想也不需要了解，但你的歌得赚钱，不能做小众偏门赚不了钱的。还有，李的双亲不是第一天就挂的，也是后面才挂的。一个中专生，没智商没情商，我想问她靠什么？姜萍第二？？没人阻止她去发现她的爱好 麦为什么总是表示拒绝了解对方啊，这点真的太让人无法理解了,0
2024/11/3 11:10,姜萍事情的根源:姜萍学校，姜萍老师太想出名了，被利益熏心了！赛事方本身也存在问题，正如通报所说，这也暴露出竞赛赛制不够完善、管理不够严谨等问题。#学校回应姜萍及其老师初赛违规##阿里巴巴就姜某事件道歉#   赛事方自己都说了赛制问题，为啥要取消姜萍的成绩，学校又为啥要处分王老师？ http://t.cn/A6nX8Es3,0
2024/11/4 6:07,昨天，11月3日，达摩院公布了数学决赛结果，具体谁谁谁获奖已经不重要了，重要的是，姜萍和她的老师不在获奖名单中，并且，达摩院还指出了姜萍的预赛成绩不实！ 也就在同一天，姜萍的老师王某某受到了所在学校的处理，即取消本年度评先评优资格… 这种处理结果，其实对王老师来说很不公平的！ 记得八十年代，我读高中的时候，与姜萍一样，对数学非常感兴趣，所以，我的数学成绩一直很好… 我对物理也很感兴趣，记得高一时，刚刚学完牛顿万有引力定律，我发现一个现象，即在水中漂浮的两个小球，当它们相距较远时，能够保持相对静止，但当它们之间距离较近时，两小球就迅速相互吸引到一起… 我把这一现象，归结于万有引力的作用，于是写了一篇力学小论文，准备参加当年中国力学会发起的&quot;全国中学生力学小论文竞赛&quot;活动，当我把小论文交给教物理的王老师时，王老师看后，不停地赞叹、鼓励，并指出了问题所在，似乎他也有些吃不准，又找来了物理教研室主任胡老师，一起研究，最后，他们一致认为，这种现象不属于万有引力，而是属于水的张力，可是，我那时候还没学到水的张力，于是，就提前自学了水的张力那部分内容，并重新修改了小论文内容，结果，在全国力学小论文大赛上获得三等奖。 试想，一个中学生，如果没有老师的指导，能获个屁奖？ 要知道中国力学会，那可是钱学森、周培源、钱伟长等力学家的共同倡导和组织下成立的，比&quot;达摩院&quot;正宗得多！ 姜萍，热爱数学，并没有错，有不明白的问题，请教老师也没有错。老师毫无保留地解答，其实也没有错，老师参赛了，鼓励学生也参赛，目的是为了提高数学水平，估计王老师做梦都没到一个中专生能考进前12名，而他自己却只考进125名…所以，不要过度谴责王老师，老师当时肯定不会想到，结果是这个样子…这种民间竞赛，不要太当真，贵在参与就好。 姜萍事件，问题出在达摩院，很魔幻，全民炒作。 先是&quot;达&quot;，把一个热爱数学的小女生捧上了天，达到了登峰造极的地步。 接着&quot;摩&quot;，非常魔幻，多次反转，什么中专生吊打985… 然后&quot;院&quot;，后院起火，有人开始打假，怨声四起，好事变坏事！ 谁也没想到，达摩院，就像变魔术一样，让一个非常理性的数学赛事，变得如此魔幻！ 达摩院，这么奇怪的名字，居然能跟数学联系到一起，因&quot;姜萍事件&quot;而受到人们关注，相信有一天，也将随着&quot;姜萍事件&quot;的冷却，而逐渐被人们淡忘！? ,0
2024/11/3 19:54,姜萍这事儿算是完了，结果挺让人失望的，这中专小姑娘不是天才，反而是个有点不老实还被骗的倒霉蛋。这事儿曝光和舆论反转，肯定得给她带来不小的压力和伤害，真挺遗憾的。  在真相出来前，我不太爱瞎猜，毕竟专业的事儿得专业的人来查。但得说，舆论的质疑确实对找真相有很大帮助。  现在看，之前的质疑没错，但我们不能就此罢休。得继续查，这事儿到底是谁在后面搞鬼？ 是老师？是学生？还是阿里大赛的组织者，或者是阿里的公关？ 很多人和机构都有可能造假，现在只看到老师受罚，那其他人呢？ 其他机构呢？  咱们社会总爱信奇迹，信天才，但造假一次次地砸了我们社会的诚信。这事儿真让人心里难受。#姜萍#,0
2024/11/3 10:46,#姜萍数学竞赛系老师提供帮助#  这个结果大家基本上都有心理预期了，也没什么意外。  我觉得女生不会自己主动想参加那个比赛，而是被动参加。  两人承受了一切，可怜的是女生。也不知道她得到了什么补偿？  希望这样的事情少一点吧！ ,0
2024/11/3 21:34,每次一件我坚持的事情落定，都会想起这首歌。  以及聚贤庄。  下次我说：喝了这一碗从此放手大杀，你一定要三思而后行。  迄今为止，我例无虚发，无论小骗子姜萍，还是大忽悠川普。  http://t.cn/A6X1C2J3 ,0
2024/11/3 10:22,从通报来看姜萍其实是个工具人，但当时火得全民皆知，还专门去拍了一部纪录片，阿里自己真的没有介入其中吗[doge]，现在通报就是轻拿轻放的感觉，一条禁止与他人讨论就过去了，问题是开放式答题怎么禁止讨论[允悲]#姜萍数学竞赛系老师提供帮助# ,0
2024/11/4 0:16,#姜萍遭质疑##阿里巴巴就姜萍事件道歉#  这哪里是道歉，明明是把自己摘得干干净净，责任全推给了王闰秋和姜萍！ 事实上阿里巴巴才是首恶——达摩院愚弄了所有人，包括姜萍。大赛主办方没有首先去调查出线者成绩的真实性与严肃性，而是做了什么呢？几乎是在初赛结果正式发布之前，达摩院就派人采访了姜萍，并制作了宣传视频。视频最一开始的画面正是姜萍得知自己获得第12名时的惊讶反应，而且在炒作中鼓动网民质疑国家的教育和体制，这件事不应该这样轻拿轻放。,0
2024/11/3 10:43,#阿里巴巴全球数学竞赛获奖名单公布# 阿里巴巴全球数学竞赛获奖名单正式发布，共有86名选手获奖，其中金奖5名，银奖10名，铜奖20名，优秀奖51名。 姜萍不在列，所谓的“天才少女”就是一个Joke。 ,0
2024/11/9 0:06,其实很讨厌现在的网友，什么风向就说什么。之前胖猫的事，警方通告没出来之前全网都在开那个女生的户，说胖猫多可怜多惨，那个女生多坏多恶毒，警方通告出来之后全网又在玩胖猫的梗。。。跳河这个玩笑真的好笑吗。。。逝者为重吧，别把恶意当潮流[允悲]还有姜萍，就算真的作弊也没必要冷嘲热讽吧，她也肯定有水平只是没网上说的那么厉害，而且还是高中生就被这么网暴。。。现在紫拖鞋这个事也真的很无奈，不管是真假，营造人设确实不好，但是又关网友什么事呢，过好自己的生活就行，别人出事了就全向别人开炮。上网多动点脑子，有自己的想法，不要人云亦云。真的觉得引导舆论很简单[允悲][允悲][允悲]多买几个营销号调动网友情绪就行[允悲]毕竟键盘是合法的杀器,0
